date,name,amount,status,category,parent category,excluded,tags,type,account,account mask,note,recurring,merchant,card_used,best_card,best_rate,points_earned,optimal_used,optimal_points,missed_points
2023-05-07,Ptc Ez Pass Auto Re,50.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ptc Ez Pass Auto Re,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,50.0,False,100.0,50.0
2023-05-07,Starbucks,3.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,9.0,True,9.0,0.0
2023-05-07,Scranton Denaples Fc,7.44,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Scranton Denaples Fc,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,22.32,True,22.32,0.0
2023-05-07,Commonwealth Coffeeh,7.63,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Commonwealth Coffeeh,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,22.89,True,22.89,0.0
2023-05-07,Starbucks,8.3,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,24.9,True,24.9,0.0
2023-05-07,Turkey Hill,31.1,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Turkey Hill,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,31.1,False,62.2,31.1
2023-05-07,Springfield Market,50.65,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Springfield Market,Chase Sapphire,Freedom Unlimited,1.5,50.65,False,75.97,25.32
2023-05-07,Bar Pazzo,79.32,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Bar Pazzo,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,237.96,True,237.96,0.0
2023-05-05,Scranton Denaples Fc,11.65,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Scranton Denaples Fc,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,34.95,True,34.95,0.0
2023-05-05,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2023-05-04,Apple.com-bill,1.19,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Apple.com-bill,Chase Sapphire,Chase Sapphire,3.0,3.57,True,3.57,0.0
2023-05-02,Trader Joe's,37.26,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,37.26,False,55.89,18.63
2023-05-01,Google Google_youtube,51.83,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Google Google_youtube,Chase Sapphire,Freedom Unlimited,1.5,51.83,False,77.74,25.91
2023-04-30,Chick-fil-a,14.83,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chick-fil-a,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,44.49,True,44.49,0.0
2023-04-30,Fsp*springfield Country C,72.0,posted,Recreation,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Fsp*springfield Country C,Chase Sapphire,Freedom Unlimited,1.5,72.0,False,108.0,36.0
2023-04-28,Barber On 24th,41.75,posted,Personal Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Barber On 24th,Chase Sapphire,Unmatched,1.0,41.75,False,41.75,0.0
2023-04-24,Chick-fil-a,20.29,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chick-fil-a,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,60.87,True,60.87,0.0
2023-04-24,Rebel Hill Brewing Co,7.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Rebel Hill Brewing Co,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,22.5,True,22.5,0.0
2023-04-24,Wawa,39.98,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wawa,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,39.98,False,79.96,39.98
2023-04-23,Bok Bar,8.75,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Bok Bar,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,26.25,True,26.25,0.0
2023-04-23,Uber Eats,7.02,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber Eats,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,21.06,True,21.06,0.0
2023-04-23,Trader Joe's,108.24,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,108.24,False,162.36,54.12
2023-04-23,Sit Stay Coffee,19.44,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Sit Stay Coffee,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,58.32,True,58.32,0.0
2023-04-23,Target,35.39,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,35.39,False,53.08,17.69
2023-04-21,Payment Thank You,-1942.49,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You,Chase Sapphire,Unmatched,1.0,-1942.49,False,-1942.49,0.0
2023-04-20,Iovine Brothers Pro,2.68,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Iovine Brothers Pro,Chase Sapphire,Freedom Unlimited,1.5,2.68,False,4.02,1.34
2023-04-20,Aaa Mid-atlantic Phil,199.97,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Aaa Mid-atlantic Phil,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,199.97,False,399.94,199.97
2023-04-17,Wawa Store,5.18,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wawa Store,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,5.18,False,10.36,5.18
2023-04-16,Independence Beer,9.8,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Independence Beer,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,29.4,True,29.4,0.0
2023-04-16,Uber,12.97,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,25.94,True,25.94,0.0
2023-04-16,Independence Beer,7.7,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Independence Beer,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,23.1,True,23.1,0.0
2023-04-16,Amazon,3.02,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon,Chase Sapphire,Freedom Unlimited,1.5,3.02,False,4.53,1.51
2023-04-16,Phs Pop Up Garden So,33.33,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Phs Pop Up Garden So,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,99.99,True,99.99,0.0
2023-04-16,Xsolla Esea,7.37,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Xsolla Esea,Chase Sapphire,Freedom Unlimited,1.5,7.37,False,11.06,3.69
2023-04-16,1800contact,90.99,posted,Health Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,1800contact,Chase Sapphire,"Freedom Unlimited, Freedom Flex",3.0,90.99,False,272.97,181.98
2023-04-14,Sweetgreen Tnw,13.99,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Sweetgreen Tnw,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,41.97,True,41.97,0.0
2023-04-13,Scranton Denaples Fc,11.05,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Scranton Denaples Fc,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,33.15,True,33.15,0.0
2023-04-13,Target,6.58,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,6.58,False,9.87,3.29
2023-04-13,Dd Doordash Shakeshac,18.99,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Dd Doordash Shakeshac,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,56.97,True,56.97,0.0
2023-04-12,Turkey Hill,34.35,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Turkey Hill,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,34.35,False,68.7,34.35
2023-04-10,Wegmans,17.1,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wegmans,Chase Sapphire,Freedom Unlimited,1.5,17.1,False,25.65,8.55
2023-04-09,The Brickyard Endwell,52.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Brickyard Endwell,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,156.0,True,156.0,0.0
2023-04-09,The Mulberry Bush,10.6,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Mulberry Bush,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,31.8,True,31.8,0.0
2023-04-09,Northern Light Espre,21.66,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Northern Light Espre,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,64.98,True,64.98,0.0
2023-04-09,Sunoco,41.06,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Sunoco,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,41.06,False,82.12,41.06
2023-04-09,Openbox Athletics,135.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Openbox Athletics,Chase Sapphire,Freedom Unlimited,1.5,135.0,False,202.5,67.5
2023-04-07,Ymca,42.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ymca,Chase Sapphire,Freedom Unlimited,1.5,42.0,False,63.0,21.0
2023-04-07,J?aime French Cafe,4.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,J?aime French Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,12.0,True,12.0,0.0
2023-04-05,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2023-04-04,Xsolla Esea,10.55,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Xsolla Esea,Chase Sapphire,Freedom Unlimited,1.5,10.55,False,15.82,5.27
2023-04-03,Gopuff,14.4,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Gopuff,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,43.2,True,43.2,0.0
2023-04-03,Unionfou,10.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Unionfou,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,30.0,True,30.0,0.0
2023-04-03,Subaru Park,13.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Subaru Park,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,13.0,False,26.0,13.0
2023-04-03,Gopuff Credit,-10.0,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Gopuff Credit,Chase Sapphire,Freedom Unlimited,1.5,-10.0,False,-15.0,0.0
2023-04-02,Dream Baby,23.52,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Dream Baby,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,70.56,True,70.56,0.0
2023-04-02,Chois Beer Shop,11.83,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chois Beer Shop,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,35.49,True,35.49,0.0
2023-04-02,Chick-fil-a,17.63,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chick-fil-a,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,52.89,True,52.89,0.0
2023-04-02,Ptc Ez Pass Auto Re,50.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ptc Ez Pass Auto Re,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,50.0,False,100.0,50.0
2023-04-02,Lot G,30.0,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Lot G,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,30.0,False,60.0,30.0
2023-04-02,Target,48.34,posted,Personal Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Unmatched,1.0,48.34,False,48.34,0.0
2023-03-31,Topgolf Edison,9.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Topgolf Edison,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,27.0,True,27.0,0.0
2023-03-30,Merck-rahway Ritazza,4.38,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck-rahway Ritazza,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,13.14,True,13.14,0.0
2023-03-30,The Long Room,21.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,The Long Room,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,63.0,True,63.0,0.0
2023-03-28,Starbucks,1.14,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,3.42,True,3.42,0.0
2023-03-27,Uber,14.93,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,29.86,True,29.86,0.0
2023-03-27,Starbucks,11.87,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,35.61,True,35.61,0.0
2023-03-27,Uber,9.98,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Uber,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,19.96,True,19.96,0.0
2023-03-26,Pick A Bagel,10.19,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Pick A Bagel,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,30.57,True,30.57,0.0
2023-03-26,Steam Games,405.32,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Steam Games,Chase Sapphire,Freedom Unlimited,1.5,405.32,False,607.98,202.66
2023-03-26,Nyct Paygo,2.75,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Nyct Paygo,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.5,True,5.5,0.0
2023-03-26,Nyct Paygo,2.75,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Nyct Paygo,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.5,True,5.5,0.0
2023-03-26,Eataly Ny Catapult,7.51,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Eataly Ny Catapult,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,22.53,True,22.53,0.0
2023-03-26,Shake Shack,17.29,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Shake Shack,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,51.87,True,51.87,0.0
2023-03-24,Steam Games,18.32,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Steam Games,Chase Sapphire,Freedom Unlimited,1.5,18.32,False,27.48,9.16
2023-03-24,Lw-gamerpay,39.29,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Lw-gamerpay,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,117.87,True,117.87,0.0
2023-03-22,Nationalrai,89.0,posted,Misc,,False,,regular,Chase Sapphire,6143.0,,,Nationalrai,Chase Sapphire,Freedom Unlimited,1.5,89.0,False,133.5,44.5
2023-03-21,Penn Medicine Physicia,57.67,posted,Health Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Penn Medicine Physicia,Chase Sapphire,"Freedom Unlimited, Freedom Flex",3.0,57.67,False,173.01,115.34
2023-03-21,Hopper Travel,217.97,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Hopper Travel,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,435.94,True,435.94,0.0
2023-03-21,Trader Joe's,74.79,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,74.79,False,112.18,37.39
2023-03-20,Payment Thank You-mobile,-1193.46,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You-mobile,Chase Sapphire,Unmatched,1.0,-1193.46,False,-1193.46,0.0
2023-03-20,Fado Irish Pub - Philly,48.67,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Fado Irish Pub - Philly,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,146.01,True,146.01,0.0
2023-03-20,Ten Stone,27.2,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ten Stone,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,81.6,True,81.6,0.0
2023-03-20,Wawa,37.04,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Wawa,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,37.04,False,74.08,37.04
2023-03-19,Tex Mex Connection,135.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Tex Mex Connection,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,405.0,True,405.0,0.0
2023-03-19,Starbucks,15.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Starbucks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,45.0,True,45.0,0.0
2023-03-16,2300 Eco Cleaner,48.6,posted,Personal Care,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,2300 Eco Cleaner,Chase Sapphire,Unmatched,1.0,48.6,False,48.6,0.0
2023-03-16,Dd Doordash Shakeshac,21.77,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Dd Doordash Shakeshac,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,65.31,True,65.31,0.0
2023-03-13,Trader Joe's,41.2,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,41.2,False,61.8,20.6
2023-03-12,Target,19.72,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,19.72,False,29.58,9.86
2023-03-12,Target,5.39,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Target,Chase Sapphire,Freedom Unlimited,1.5,5.39,False,8.08,2.69
2023-03-08,Openbox Athletics,135.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Openbox Athletics,Chase Sapphire,Freedom Unlimited,1.5,135.0,False,202.5,67.5
2023-03-07,Ymca,42.0,posted,Gym,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Ymca,Chase Sapphire,Freedom Unlimited,1.5,42.0,False,63.0,21.0
2023-03-06,Amazon,12.71,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon,Chase Sapphire,Freedom Unlimited,1.5,12.71,False,19.07,6.36
2023-03-06,Founding Fathers,29.14,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Founding Fathers,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,87.42,True,87.42,0.0
2023-03-05,Amazon,16.65,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon,Chase Sapphire,Freedom Unlimited,1.5,16.65,False,24.98,8.33
2023-03-05,Ryan's Pub,26.2,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Ryan's Pub,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,78.6,True,78.6,0.0
2023-03-05,Amazon.com*hd31x1i22,40.05,posted,Shops,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Amazon.com*hd31x1i22,Chase Sapphire,Freedom Unlimited,1.5,40.05,False,60.08,20.03
2023-03-05,Trader Joe's,81.61,posted,Groceries,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Trader Joe's,Chase Sapphire,Freedom Unlimited,1.5,81.61,False,122.42,40.81
2023-03-05,Netflix,16.42,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Netflix,Netflix,Chase Sapphire,Freedom Unlimited,1.5,16.42,False,24.63,8.21
2023-03-05,Chicks,30.17,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Chicks,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,90.51,True,90.51,0.0
2023-03-03,Sunoco,25.06,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Sunoco,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,25.06,False,50.12,25.06
2023-03-02,Scranton Denaples Fc,8.08,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Scranton Denaples Fc,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,24.24,True,24.24,0.0
2023-02-27,Mcgillins Olde Ale House,12.5,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Mcgillins Olde Ale House,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,37.5,True,37.5,0.0
2023-02-27,Sunoco,38.79,posted,Car/Gas,Standard of Living,False,,regular,Chase Sapphire,6143.0,,,Sunoco,Chase Sapphire,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,38.79,False,77.58,38.79
