"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-02-07","Capriottis Sandwich Shop",102.8,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-07","The Knot Registry",512.5,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-07","King Of Prussia Beer Outl",54.03,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-07","Cafe Walnut",10.41,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-07","Shelby Gammon ""🎁""",-100,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-07","Claire Boylan ""january Peco :(""",-120.51,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-07","Standard",242.5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-06","Merck Sharp And Direct Dep",-2537.26,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2025-02-06","Schmear It - 12th St",5.35,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-05","Whole Foods",14.84,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-02-05","Danny Conlon ""youtube Tv""",-21.99,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-04","Tenth Street Hardware",5.39,"posted","Home Improvement","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-04","Netflix",16.42,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Netflix"
"2025-02-03","Peco Energy Comp Billpay *********** Com",120.51,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2025-02-03","Paypal",1400,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"Rent"
"2025-02-03","Venmo",-33.49,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Peco Energy Comp Billpay *********** Com",120.51,"posted","Rent/Utilities","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,""
"2025-02-03","Venmo",10,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Venmo",5,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Venmo",8,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Venmo",-1250,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Venmo",10,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-02-03","Paypal",1250,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2025-02-03","Amazon.com*cw7cs5ky3",88.83,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-03","Br Factory Us",157.98,"posted","Clothing","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-03","Trader Joe's",41.3,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-02-02","South Philly - Bart's",15.52,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-02","Borough Of Phoenixville",4.4,"posted","Car/Gas","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-02-02","Big Lots",50.18,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-02","Drinker's Pub",14.01,"posted","Bars & Nightlife","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-02","Lyft",14.68,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-01","Gsuite_sportsd",7.63,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-02-01","Amazon Mktpl*z75vt2om0",0.82,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-01","Barber On 24th",45,"posted","Personal Care","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-02-01","Rowhome Coffee",3.47,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-02-01","Acme",52.6,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-02-01","Sunoco",36.92,"posted","Car/Gas","Standard of Living",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-02-01","Csc Servicework",2.5,"posted","",,true,,"internal transfer","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-02-01","Claire Boylan ""1""",-1250,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-01","Girlscouts Troop ""cookies!""",10,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-01","Girlscouts Troop ""cookies""",5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-01","Standard",1250,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-01","Pat Barber ""fresh Cut""",8,"posted","",,true,,"regular","Personal Profile",,,""
"2025-02-01","Shelby Gammon ""quick Brekkie""",10,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-31","Kite & Key",64,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-31","Monthly Interest Paid",-36.67,"posted","",,true,,"income","360 Performance Savings","9870",,""
"2025-01-31","Shelby Gammon ""wewo Wewo""",15.5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-31","Justin Bradley ""youtube Tv""",-21.99,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-31","Standard",33.49,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-30","Fd Sptsbk Casino Viatrustly",-25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-30","Fd Sptsbk Casino Viatrustly",-15,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-30","Schmear It - 12th St",10.69,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-30","Acme",3.99,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-01-30","Dustin Brennan ""ref Fees""",15,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-30","Connor Kilcoyne ""youtube Tv""",-22,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-30","Sebastian Echegaray ""bugle""",-5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-29","Citi Card Online Payment",102.59,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-29","Amazon",19.99,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-29","Halal King Gyro",9,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-29","Youtube Tv",87.97,"posted","Subscriptions","Standard of Living",false,,"regular","Freedom Flex","2429",,"Youtube Tv"
"2025-01-29","Acme",5.49,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-01-29","Claire Boylan ""ref Fee - If You Win It’s Not Bc You’re Fill-in Captain""",-15,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-28","Merck Wp 53 Cafe",0.06,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-28","Merck Wp 53 Cafe",1.06,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-28","Ctlp*canteen Vending S",0.9,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-28","Ctlp*canteen Vending S",1.1,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-28","Ctlp*canteen Vending S",1.35,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-28","Ctlp*canteen Vending S",1.1,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-28","Online Payment, Thank You",-102.59,"posted","",,true,,"internal transfer","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-27","Venmo",61,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-27","Fd Sptsbk Casino Viatrustly",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-27","Fd Sptsbk Casino Viatrustly",10,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-27","Venmo",33.1,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-27","Fd Sptsbk Casino Viatrustly",25,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-27","Deposit@mobile",-40,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2025-01-27","Amazon Mktpl*z73xd7a72",8.47,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-27","Target",21.67,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-01-27","Fossil.com Pay",84.8,"posted","Clothing","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-26","Bardot Cafe",22.7,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-26","Franky Bradley`s",13.2,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-26","Uber",7.21,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-25","Uniqlo King Of Prussia",42.7,"posted","Clothing","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-25","Veda - Modern Indian",132.8,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-25","Emily Earley ""bestie Dinner""",61,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-24","Tax Withheld",0.01,"posted","",,true,,"regular","Usaa Classic Checking","6726",,""
"2025-01-24","Interest Paid",-0.06,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2025-01-24","Constellation @ Phila",29.9,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-24","Honeygrow",13.17,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-24","Pmoa Tickets",7,"posted","Entertainment","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-24","Claire Boylan ""wifi""",33.1,"posted","Rent/Utilities","Standard of Living",false,,"regular","Personal Profile",,,"Wifi Monthly"
"2025-01-23","Merck Sharp And Direct Dep",-2520.84,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2025-01-23","Schmear It - 12th St",10.69,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-23","Honeygrow",16.33,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-22","Venmo",-10,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-22","Ctlp*canteen Vending S",1.1,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-22","Merck Wp 53 Cafe",1.19,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-22","Uber",9.77,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-22","Merck Wp 53 Cafe",5.1,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-21","Chase Credit Crd",2596.9,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Fd Sptsbk Casino Viatrustly",20,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-21","Venmo",-10,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Fd Sptsbk Casino Viatrustly",-91.66,"posted","Entertainment","Guilt Free Spending",false,,"regular","Usaa Classic Checking","6726",,""
"2025-01-21","Venmo",13,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Capital One",350,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Chase Credit Crd",117.58,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Usaa Funds Transfer Db",161.58,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-21","Schmear It - 12th St",5.35,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-21","Halal King Gyro",8,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-21","Standard",10,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-21","Shelby Gammon ""get A Lil Treat 😘""",-10,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-20","Payment Thank You-mobile",-2596.9,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2025-01-20","Payment Thank You-mobile",-117.58,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2025-01-20","Trader Joe's",42.55,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-01-20","Sebastian Echegaray ""chicken Benders""",13,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-20","Standard",10,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-19","Apple.com-bill",2.99,"posted","Subscriptions","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Apple Storage"
"2025-01-19","Top Tomato",30,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-19","Top Tomato",37.97,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-19","Septa Call Center-card",10,"posted","Ubers/Septa","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-18","Insomnia Cookies-13th",2.99,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-01-18","Target",32.1,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
"2025-01-18","The Bagel Place",25.92,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-18","Good Karma Cafe",12.11,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-18","Whole Foods",63.47,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-01-18","Whole Foods",20.75,"posted","Groceries","Standard of Living",false,,"regular","Freedom Flex","2429",,""
"2025-01-17","Honeygrow",16.57,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-17","Pearl & Mary",135,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-17","Fitness Your Way",29,"posted","Gym","Standard of Living",false,,"regular","Chase Sapphire","6143",,"Fitness Your Way"
"2025-01-17","Sunoco",35.57,"posted","Car/Gas","Standard of Living",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-01-16","Venmo",86,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-16","Schmear It - 12th St",21.38,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-16","Honeygrow",13.17,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-01-16","Sebastian Echegaray ""happy Belated National Bagel Day""",-5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-16","Claire Boylan ""dodgeball Dues""",86,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-16","Fiona Jacob ""schmear""",-5,"posted","",,true,,"regular","Personal Profile",,,""
"2025-01-15","Schwab Brokerage Moneylink",542,"posted","",,true,"Roth IRA","internal transfer","Usaa Classic Checking","6726",,""
"2025-01-15","Merck Wp 37 Cart",3.56,"posted","",,true,,"internal transfer","Chase Sapphire","6143",,""
"2025-01-15","Usaa Federal Savings Bank",-350,"posted","",,true,"Savings Account","internal transfer","360 Performance Savings","9870",,""
"2025-01-13","Venmo",-100,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-13","Venmo",-25,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-01-13","Acme",21.25,"posted","Groceries","Standard of Living",false,,"regular","Chase Sapphire","6143",,""
